chr	start	end	gene	score	strand	length	DESCRIPTION	is_TF	is_SM_gene	SM_cluster	hasPeak.An_kdmB_48h_HA_1	peakId.An_kdmB_48h_HA_1	peakDist.An_kdmB_48h_HA_1	summitDist.An_kdmB_48h_HA_1	peakType.An_kdmB_48h_HA_1	enrichment.An_kdmB_48h_HA_1	peakCoverage.An_kdmB_48h_HA_1	pval.An_kdmB_48h_HA_1	tesPeakType.An_kdmB_48h_HA_1	tesEnrichment.An_kdmB_48h_HA_1	tesPval.An_kdmB_48h_HA_1	hasPeak.An_sntB_48h_HA_1	peakId.An_sntB_48h_HA_1	peakDist.An_sntB_48h_HA_1	summitDist.An_sntB_48h_HA_1	peakType.An_sntB_48h_HA_1	enrichment.An_sntB_48h_HA_1	peakCoverage.An_sntB_48h_HA_1	pval.An_sntB_48h_HA_1	tesPeakType.An_sntB_48h_HA_1	tesEnrichment.An_sntB_48h_HA_1	tesPval.An_sntB_48h_HA_1	hasPeak.An_ecoA_48h_HA_1	peakId.An_ecoA_48h_HA_1	peakDist.An_ecoA_48h_HA_1	summitDist.An_ecoA_48h_HA_1	peakType.An_ecoA_48h_HA_1	enrichment.An_ecoA_48h_HA_1	peakCoverage.An_ecoA_48h_HA_1	pval.An_ecoA_48h_HA_1	tesPeakType.An_ecoA_48h_HA_1	tesEnrichment.An_ecoA_48h_HA_1	tesPval.An_ecoA_48h_HA_1	hasPeak.An_rpdA_48h_HA_1	peakId.An_rpdA_48h_HA_1	peakDist.An_rpdA_48h_HA_1	summitDist.An_rpdA_48h_HA_1	peakType.An_rpdA_48h_HA_1	enrichment.An_rpdA_48h_HA_1	peakCoverage.An_rpdA_48h_HA_1	pval.An_rpdA_48h_HA_1	tesPeakType.An_rpdA_48h_HA_1	tesEnrichment.An_rpdA_48h_HA_1	tesPval.An_rpdA_48h_HA_1	An_untagged_48h_polII_1	is_expressed.An_untagged_48h_polII_1	group
ChrV_A_nidulans_FGSC_A4	701801	702676	AN8503	.	+	875	Ortholog of A. niger CBS 513.88 : An13g03080, Aspergillus wentii : Aspwe1_0177501, Aspergillus versicolor : Aspve1_0046851 and Aspergillus sydowii : Aspsy1_0159981	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3115	0	-192	overlapStart	4.57782	21.0913162682996	32.11738	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_3125	0	-269	overlapStart	2.59693	13.3715022245349	10.68172	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_2713	-101	-271	upstream	2.82186	15.5964489281178	10.75971	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3865	0	-212	overlapStart	3.47753	17.8977926081799	21.25111	NA	NA	NA	3.4142	FALSE	15
ChrV_A_nidulans_FGSC_A4	708542	709669	AN9476	.	-	1127	Ortholog of Aspergillus acidus : Aspfo1_0097096, Aspfo1_0097585, Aspfo1_0098396, Aspfo1_0099194, Aspfo1_0099992	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3117	0	76	overlapStart	4.8717	90.879376426306	78.53608	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_3126	0	47	overlapStart	4.57758	91.1711177252449	77.73653	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_2714	0	49	overlapStart	4.65901	76.0937344782932	65.55062	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3866	0	68	overlapStart	2.74591	87.0343201557795	26.72194	NA	NA	NA	2.3825	FALSE	15
ChrV_A_nidulans_FGSC_A4	713522	713837	AN11670	.	-	315	Protein of unknown function	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3118	0	-172	overlapStart	3.82549	155.119621840468	71.34187	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_3127	0	-152	overlapStart	3.19855	141.254318601766	56.41329	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_2715	0	-151	overlapStart	3.65223	137.774858278603	60.45184	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3867	0	-173	overlapStart	1.93016	141.478245860652	13.42819	NA	NA	NA	3.0676	FALSE	15
ChrV_A_nidulans_FGSC_A4	715698	719182	AN8505	.	+	3484	Ortholog of Aspergillus brasiliensis : Aspbr1_0111846, Aspergillus fumigatus A1163 : AFUB_075260, Aspergillus niger ATCC 1015 : 199457-mRNA and Aspergillus aculeatus ATCC16872 : Aacu16872_050877	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3119	-133	-240	upstream	1.98459	13.6617857615153	4.8451	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_3128	-93	-229	upstream	2.40238	14.9085496022151	9.04365	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_2716	-68	-236	upstream	2.2097	12.0033392122814	6.1189	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3868	0	-258	overlapStart	2.32775	13.438761625025	8.65925	NA	NA	NA	5.4474	FALSE	15
ChrV_A_nidulans_FGSC_A4	719297	721947	AN8506	.	-	2650	Putative transcription factor; predicted role in secondary metabolite production	TRUE	TRUE	SM_cluster_41	FALSE	NA	NA	NA	NA	NA	6.94663003206253	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.19521200895309	NA	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_2717	-31	-162	upstream	2.02682	12.8829954293397	4.974	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3869	-3	-153	upstream	2.01835	13.8033681733838	5.97415	NA	NA	NA	3.539	FALSE	03
ChrV_A_nidulans_FGSC_A4	722252	723855	AN8507	.	+	1603	Ortholog(s) have role in secondary metabolite biosynthetic process	FALSE	TRUE	SM_cluster_41	FALSE	NA	NA	NA	NA	NA	7.62887002944946	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.46596003961563	NA	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_2717	-54	-143	upstream	2.02682	12.8829954293397	4.974	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3869	-65	-152	upstream	2.01835	13.8033681733838	5.97415	NA	NA	NA	2.3653	FALSE	03
ChrV_A_nidulans_FGSC_A4	734168	735426	AN8512	.	+	1258	Protein of unknown function; adjacent to tdi (terrequinone biosynthesis) gene cluster. Not required for terrequinone biosynthesis	FALSE	TRUE	SM_cluster_41	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3120	-475	-607	upstream	3.71964	19.2714487790219	21.40637	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_3129	-373	-638	upstream	3.57949	16.9525565410631	22.38778	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	4.8356399974823	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3871	-455	-616	upstream	3.3637	20.8814285704808	19.76102	NA	NA	NA	2.3085	FALSE	13
ChrV_A_nidulans_FGSC_A4	740987	742227	AN8518	.	+	1240	Similar to NADPH-dependent quinone reductases; member of the tdi (terrequinone A biosynthesis) gene cluster; transcriptionally regulated by LaeA	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3121	-41	-280	upstream	2.46196	18.3062403135662	10.28727	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.38296798706055	NA	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_2718	-151	-342	upstream	2.91664	18.5760334414914	12.57355	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3872	-21	-273	upstream	2.18933	15.2237471795571	8.37461	NA	NA	NA	3.3411	FALSE	11
ChrV_A_nidulans_FGSC_A4	754337	756808	AN8524	.	+	2471	Has domain(s) with predicted catalytic activity and role in nucleoside metabolic process	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3122	-1165	-1421	upstream	2.8426	19.9172070567447	15.94841	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_3130	-1066	-1376	upstream	3.47369	23.3594331297315	26.37814	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_2719	-1192	-1371	upstream	2.91778	19.6914770214374	14.22149	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3873	-1043	-1376	upstream	2.7424	21.220910993673	15.16967	NA	NA	NA	2.1887	FALSE	15
ChrV_A_nidulans_FGSC_A4	766958	768369	AN8528	.	-	1411	Ortholog of A. nidulans FGSC A4 : AN12291, A. fumigatus Af293 : Afu5g09790, A. niger CBS 513.88 : An15g05030, A. oryzae RIB40 : AO090010000330 and Aspergillus wentii : Aspwe1_0054537, Aspwe1_0170434	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3123	-505	-593	upstream	2.51529	12.6006667017937	8.6855	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_3131	-301	-445	upstream	2.49474	14.7377464777987	10.14202	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_2720	-177	-563	upstream	2.87775	13.5360018615182	11.79199	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3874	-76	-561	upstream	3.0456	17.2039389369975	17.21008	NA	NA	NA	9.6491	FALSE	15
ChrV_A_nidulans_FGSC_A4	782953	785210	AN8534	.	+	2257	Purine transporter with high affinity for hypoxanthine and adenine; takes up purines for nucleotide salvage and as nitrogen sources; induced by uric acid; regulated by UaY and AreA	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3124	-1571	-1742	upstream	2.97571	16.3703613453601	13.13216	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.02696802663803	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.7059400305748	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3875	-1559	-1742	upstream	2.93505	16.7232716083527	14.57754	NA	NA	NA	3.2739	FALSE	09
ChrV_A_nidulans_FGSC_A4	786497	788739	AN8535	.	+	2242	Has domain(s) with predicted DNA binding, RNA polymerase II transcription factor activity, sequence-specific DNA binding, zinc ion binding activity and role in regulation of transcription, DNA-templated, transcription, DNA-templated	TRUE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	8.24837997150421	NA	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_3132	-76	-397	upstream	1.97404	11.4185666004425	5.29939	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.83353006839752	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.1078099813461	NA	NA	NA	NA	6.9644	FALSE	04
ChrV_A_nidulans_FGSC_A4	788894	790551	AN8536	.	-	1657	Has domain(s) with predicted metal ion transmembrane transporter activity, role in metal ion transport, transmembrane transport and membrane localization	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3125	-77	-305	upstream	1.82121	15.2787988012729	5.28245	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.79637208175659	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	11.9557600812912	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3876	-123	-324	upstream	1.94241	16.4194798317432	6.59752	NA	NA	NA	3.3709	FALSE	09
ChrV_A_nidulans_FGSC_A4	791352	793558	AN8537	.	+	2206	Ortholog of A. nidulans FGSC A4 : AN6683, AN5260, A. fumigatus Af293 : Afu4g06200 and A. niger CBS 513.88 : An12g04370, An11g06510, An14g01260	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3125	-10	-496	upstream	1.82121	15.2787988012729	5.28245	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.4439120464325	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	11.8908599948883	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3876	0	-477	overlapStart	1.94241	16.4194798317432	6.59752	NA	NA	NA	4.3838	FALSE	09
ChrV_A_nidulans_FGSC_A4	801191	801281	AN11619	.	+	90	Protein of unknown function	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3126	0	112	includeFeature	5.87772	27.4619870087482	62.03135	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_3133	0	85	includeFeature	2.76175	21.7213394367334	15.7384	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_2721	0	106	includeFeature	4.15377	22.4593649753804	31.56558	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3877	0	114	includeFeature	4.1473	24.8639495447141	39.4288	NA	NA	NA	3.681	FALSE	15
ChrV_A_nidulans_FGSC_A4	801872	802625	AN8539	.	-	753	Ortholog of A. fumigatus SidG; triacetylfusarinine C (TAFC) siderophore biosynthetic transacetylase; transcript induced by light in developmentally competent mycelia	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3127	0	-383	overlapStart	5.18074	32.773607749425	46.8881	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_3134	-192	-489	upstream	2.4267	16.4970000950636	10.16939	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_2722	-54	-496	upstream	4.64004	23.8542277708286	35.83984	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3878	0	-448	overlapStart	4.19018	26.570385196778	35.6361	NA	NA	NA	8.1667	FALSE	15
ChrV_A_nidulans_FGSC_A4	804089	806301	AN8540	.	+	2212	Siderophore iron transporter	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3127	-137	-1081	upstream	5.18074	32.773607749425	46.8881	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_3135	-305	-388	upstream	1.91693	14.1901922821999	5.2443	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_2722	-182	-968	upstream	4.64004	23.8542277708286	35.83984	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3878	-171	-1016	upstream	4.19018	26.570385196778	35.6361	NA	NA	NA	5.4831	FALSE	15
ChrV_A_nidulans_FGSC_A4	808545	811953	AN12256	.	-	3408	Has domain(s) with predicted catalytic activity and role in nucleoside metabolic process	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3128	0	-132	overlapStart	1.98563	14.1415400484946	5.10881	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.49398403072357	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.35268001651764	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3879	0	-151	overlapStart	2.14205	11.8620370335049	6.48245	NA	NA	NA	2.8357	FALSE	09
ChrV_A_nidulans_FGSC_A4	819218	822721	AN8545	.	-	3503	Has domain(s) with predicted catalytic activity, nucleoside-triphosphatase activity, nucleotide binding activity and role in nucleoside metabolic process	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3129	-263	-421	pseudo_upstream	3.21957	18.6620045924784	15.49241	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_3136	-152	-476	upstream	2.71484	15.8755290811414	12.02498	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_2723	-203	-486	pseudo_upstream	2.41526	14.8693060040234	7.70953	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3880	-188	-482	upstream	2.76359	15.8870055873821	12.66965	NA	NA	NA	2.7823	FALSE	15
ChrV_A_nidulans_FGSC_A4	823337	825119	AN8546	.	+	1782	Putative phospholipase C	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3129	0	-195	overlapStart	3.21957	18.6620045924784	15.49241	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_3136	0	-140	overlapStart	2.71484	15.8755290811414	12.02498	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_2723	0	-130	overlapStart	2.41526	14.8693060040234	7.70953	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3880	0	-134	overlapStart	2.76359	15.8870055873821	12.66965	NA	NA	NA	9.4114	FALSE	15
ChrV_A_nidulans_FGSC_A4	824806	827228	AN8547	.	-	2422	Putative glucose-methanol-choline (GMC) oxidoreductase; required for early stages of conidiophore development; intracellular; protein abundance decreased by menadione stress	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	6.25044997835159	NA	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_3137	-367	-1317	upstream	5.63581	36.3925459079342	63.94719	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.97557003879547	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.57202001953125	NA	NA	NA	NA	23.9839	TRUE	04
ChrV_A_nidulans_FGSC_A4	829234	830812	AN8548	.	+	1578	Ortholog of A. nidulans FGSC A4 : AN6924, AN5943, AN8512, AN0857, AN8661, AN4642 and A. fumigatus Af293 : Afu1g15290, Afu3g00850, Afu4g08850, Afu7g00920	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3130	-279	-767	upstream	5.65314	33.4764828916978	54.77888	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_3137	-260	-689	upstream	5.63581	36.3925459079342	63.94719	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_2724	-395	-797	upstream	3.70795	21.1519682969997	22.34207	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3881	-289	-794	upstream	4.2041	29.9955034370882	36.33522	NA	NA	NA	9.5789	FALSE	15
ChrV_A_nidulans_FGSC_A4	847195	849500	AN8553	.	+	2305	Putative catalase with a predicted role in gluconic acid and gluconate metabolism	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3131	-269	-380	upstream	3.24713	21.2560495482242	18.87048	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_3138	-230	-429	upstream	3.38067	25.1170194850248	22.74075	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_2725	-286	-379	upstream	2.27415	17.4193583547542	7.62457	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3882	-234	-446	upstream	3.35135	24.734702204948	23.62361	NA	NA	NA	4.5347	FALSE	15
ChrV_A_nidulans_FGSC_A4	863364	864621	AN8559	.	-	1257	Putative branched chain alpha-keto acid dehydrogenase E1, beta subunit	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	5.53376997089386	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.63709202480316	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.59158001995087	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3883	0	-163	overlapStart	1.69814	13.8770462042428	4.1137	NA	NA	NA	11.6597	FALSE	01
ChrV_A_nidulans_FGSC_A4	865333	867507	AN11087	.	+	2174	Has domain(s) with predicted role in transmembrane transport and integral component of membrane localization	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	4.96673999404907	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.68010804414749	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.49123002529144	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3883	-414	-549	pseudo_upstream	1.69814	13.8770462042428	4.1137	NA	NA	NA	2.6952	FALSE	01
ChrV_A_nidulans_FGSC_A4	883037	885279	AN8565	.	-	2242	Putative serine O-acetyltransferase with a predicted role in cysteine metabolism	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3132	0	-219	overlapStart	4.10275	32.92521298609	40.86355	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_3139	0	-139	overlapStart	2.81978	21.4969276671714	17.80216	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_2726	0	-175	overlapStart	3.59017	28.9813451611477	27.32887	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3884	0	-170	overlapStart	3.79089	30.5993846846368	36.53146	NA	NA	NA	7.8643	FALSE	15
ChrV_A_nidulans_FGSC_A4	885761	886791	AN8566	.	+	1030	Has domain(s) with predicted catalytic activity, catechol 1,2-dioxygenase activity, ferric iron binding, iron ion binding and oxidoreductase activity, more	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3132	-38	-263	upstream	4.10275	32.92521298609	40.86355	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_3139	-68	-343	upstream	2.81978	21.4969276671714	17.80216	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_2726	-120	-307	upstream	3.59017	28.9813451611477	27.32887	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3884	0	-312	overlapStart	3.79089	30.5993846846368	36.53146	NA	NA	NA	8.6034	FALSE	15
ChrV_A_nidulans_FGSC_A4	890890	891103	AN12259	.	+	213	Protein of unknown function	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3133	-3257	-3612	upstream	3.61601	22.0378078970465	25.36069	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_3140	-3235	-3640	upstream	3.42294	21.0509644569768	23.61773	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_2727	-3426	-3560	upstream	2.72359	16.0286071798596	10.35838	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3885	-3266	-3600	upstream	3.79739	23.4719613572641	27.70769	NA	NA	NA	1.5062	FALSE	15
ChrV_A_nidulans_FGSC_A4	892535	894258	AN8567	.	+	1723	Protein of unknown function	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3134	0	57	overlapStart	3.67946	19.8807733004855	23.39289	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_3141	0	-71	overlapStart	2.38889	18.2321520818791	10.47265	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_2728	0	77	overlapStart	2.24303	18.3101932434809	7.54285	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3886	0	71	overlapStart	2.62717	19.1688872023327	12.26469	NA	NA	NA	8.9052	FALSE	15
ChrV_A_nidulans_FGSC_A4	895075	896350	AN8568	.	+	1275	Protein of unknown function	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3135	0	305	insideOverlapStart	4.19652	22.4431582656355	31.92453	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_3142	0	275	insideOverlapStart	2.27825	15.2726802090669	9.01171	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_2729	0	387	inside	3.42633	21.100437106573	18.87449	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3887	0	353	overlapStart	2.94858	20.9587011920171	17.30116	NA	NA	NA	6.5327	FALSE	15
ChrV_A_nidulans_FGSC_A4	904784	905997	AN8572	.	-	1213	Ortholog of Aspergillus sydowii : Aspsy1_0200924	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3136	-253	-445	pseudo_upstream	6.40949	65.513543439948	93.69578	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_3143	-189	-445	upstream	4.67545	44.3743519799635	60.94051	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_2730	-256	-461	pseudo_upstream	4.18009	35.4406896806768	42.30937	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3888	-173	-446	upstream	3.12414	40.4258045602119	26.66162	NA	NA	NA	2.8331	FALSE	15
ChrV_A_nidulans_FGSC_A4	906616	908356	AN8573	.	+	1740	Protein of unknown function	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3136	0	-174	overlapStart	6.40949	65.513543439948	93.69578	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_3143	0	-174	overlapStart	4.67545	44.3743519799635	60.94051	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_2730	0	-158	overlapStart	4.18009	35.4406896806768	42.30937	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3888	0	-173	overlapStart	3.12414	40.4258045602119	26.66162	NA	NA	NA	1.5531	FALSE	15
ChrV_A_nidulans_FGSC_A4	911036	911753	AN11622	.	+	717	Protein of unknown function	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3137	-15	-140	upstream	3.2346	18.7203836555389	18.13618	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_3144	-67	-249	upstream	2.74987	17.4625580561095	13.48594	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	11.6023499584198	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3889	-48	-184	upstream	1.99069	12.5659498677719	5.51596	NA	NA	NA	2.1341	FALSE	13
ChrV_A_nidulans_FGSC_A4	914893	915296	AN11623	.	-	403	Protein of unknown function	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3138	0	-175	overlapStart	7.54882	71.6379362158553	143.76126	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_3145	0	-168	overlapStart	6.14646	81.6371056475232	123.38562	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_2731	0	-171	overlapStart	6.77946	80.160501233719	110.55026	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3890	0	-174	overlapStart	3.73719	64.9000774136125	45.28057	NA	NA	NA	3.5497	FALSE	15
ChrV_A_nidulans_FGSC_A4	916129	922139	AN8576	.	+	6010	Has domain(s) with predicted RNA binding, RNA-directed DNA polymerase activity and role in RNA-dependent DNA biosynthetic process	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3138	0	-658	overlapStart	7.54882	71.6379362158553	143.76126	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_3145	0	-665	overlapStart	6.14646	81.6371056475232	123.38562	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_2732	-2	-135	upstream	2.09698	15.8397491707649	5.72292	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3890	0	-659	overlapStart	3.73719	64.9000774136125	45.28057	NA	NA	NA	2.9491	FALSE	15
ChrV_A_nidulans_FGSC_A4	926300	929692	AN8577	.	+	3392	Ortholog of Aspergillus terreus NIH2624 : ATET_10228	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_3140	-473	-1000	upstream	2.76681	13.4001321636459	10.94765	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_3147	-334	-512	upstream	2.79229	14.7917748305971	13.24105	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_2733	-514	-630	upstream	2.33346	13.126039605723	6.76149	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_3891	-1907	-2103	upstream	2.09456	13.2913242684733	6.64537	NA	NA	NA	1.4374	FALSE	15
