chr	start	end	gene	score	strand	length	DESCRIPTION	is_TF	is_SM_gene	SM_cluster	hasPeak.An_kdmB_20h_HA_1	peakId.An_kdmB_20h_HA_1	peakDist.An_kdmB_20h_HA_1	summitDist.An_kdmB_20h_HA_1	peakType.An_kdmB_20h_HA_1	enrichment.An_kdmB_20h_HA_1	peakCoverage.An_kdmB_20h_HA_1	pval.An_kdmB_20h_HA_1	tesPeakType.An_kdmB_20h_HA_1	tesEnrichment.An_kdmB_20h_HA_1	tesPval.An_kdmB_20h_HA_1	hasPeak.An_sntB_20h_HA_1	peakId.An_sntB_20h_HA_1	peakDist.An_sntB_20h_HA_1	summitDist.An_sntB_20h_HA_1	peakType.An_sntB_20h_HA_1	enrichment.An_sntB_20h_HA_1	peakCoverage.An_sntB_20h_HA_1	pval.An_sntB_20h_HA_1	tesPeakType.An_sntB_20h_HA_1	tesEnrichment.An_sntB_20h_HA_1	tesPval.An_sntB_20h_HA_1	hasPeak.An_ecoA_20h_HA_1	peakId.An_ecoA_20h_HA_1	peakDist.An_ecoA_20h_HA_1	summitDist.An_ecoA_20h_HA_1	peakType.An_ecoA_20h_HA_1	enrichment.An_ecoA_20h_HA_1	peakCoverage.An_ecoA_20h_HA_1	pval.An_ecoA_20h_HA_1	tesPeakType.An_ecoA_20h_HA_1	tesEnrichment.An_ecoA_20h_HA_1	tesPval.An_ecoA_20h_HA_1	hasPeak.An_rpdA_20h_HA_1	peakId.An_rpdA_20h_HA_1	peakDist.An_rpdA_20h_HA_1	summitDist.An_rpdA_20h_HA_1	peakType.An_rpdA_20h_HA_1	enrichment.An_rpdA_20h_HA_1	peakCoverage.An_rpdA_20h_HA_1	pval.An_rpdA_20h_HA_1	tesPeakType.An_rpdA_20h_HA_1	tesEnrichment.An_rpdA_20h_HA_1	tesPval.An_rpdA_20h_HA_1	An_untagged_20h_polII_1	is_expressed.An_untagged_20h_polII_1	group
ChrVII_A_nidulans_FGSC_A4	1484153	1485209	AN1651	.	-	1056	Ortholog of A. nidulans FGSC A4 : AN8144, A. fumigatus Af293 : Afu5g14600, Afu6g00460, Afu6g13950, A. niger CBS 513.88 : An11g02490, An01g11420 and A. oryzae RIB40 : AO090001000384, AO090011000740	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2169	-722	-887	upstream	5.21809	24.0757958480904	17.04236	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	5.78753996896744	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	5.69972202682495	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2899	-701	-885	upstream	3.048	14.0174702176985	16.25318	NA	NA	NA	2.3982	FALSE	09
ChrVII_A_nidulans_FGSC_A4	1489449	1492106	AN11883	.	-	2657	Protein of unknown function	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2171	-673	-2245	upstream	7.38871	50.4416593741048	41.20425	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_2010	0	9	overlapStart	1.60587	13.8644285365513	3.31211	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1643	-751	-940	upstream	3.11409	25.1200905294226	8.14967	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2900	0	1105	inside	3.67023	21.1511775647616	32.55077	NA	NA	NA	7.6294	FALSE	15
ChrVII_A_nidulans_FGSC_A4	1497745	1498280	AN11884	.	+	535	Protein of unknown function	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2172	0	-229	includeFeature	7.77769	59.2814254241333	68.49503	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_2012	0	-198	includeFeature	2.82996	30.1870433983713	28.42722	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1647	0	-373	includeFeature	3.70638	35.4598665985407	13.1756	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2901	0	-129	includeFeature	4.50982	40.8324955688934	68.28662	NA	NA	NA	13.1704	FALSE	15
ChrVII_A_nidulans_FGSC_A4	1498559	1501525	AN1652	.	+	2966	Putative zinc-finger transcription factor; induced under high-salt conditions	TRUE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2172	0	-1043	overlapStart	7.77769	59.2814254241333	68.49503	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_2012	0	-1012	overlapStart	2.82996	30.1870433983713	28.42722	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1648	-1	-134	upstream	2.38336	25.7345464918349	5.20793	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2901	0	-943	overlapStart	4.50982	40.8324955688934	68.28662	NA	NA	NA	119.6037	TRUE	15
ChrVII_A_nidulans_FGSC_A4	1504785	1507753	AN11886	.	+	2968	Has domain(s) with predicted transferase activity, transferring phosphorus-containing groups activity and membrane localization	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2173	0	-58	overlapStart	5.77518	39.8596606533868	26.76041	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_2013	0	-423	overlapStart	3.01823	29.4491200995728	26.93645	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1649	-78	-223	upstream	3.95681	29.7487018765427	13.38029	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2902	0	-427	overlapStart	4.35841	41.1347967163547	58.64038	NA	NA	NA	74.4726	TRUE	15
ChrVII_A_nidulans_FGSC_A4	1508008	1508949	AN1654	.	+	941	Ortholog of A. fumigatus Af293 : Afu4g08750, A. niger CBS 513.88 : An04g03610, Aspergillus wentii : Aspwe1_0034423 and Aspergillus sydowii : Aspsy1_0084030	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2174	0	-146	overlapStart	2.14059	13.6616604790759	3.37045	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.87297004938126	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.7677258710861	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.6850879745483	NA	NA	NA	NA	2.9734	FALSE	08
ChrVII_A_nidulans_FGSC_A4	1511104	1514693	AN10225	.	-	3589	Ortholog(s) have central plaque of mitotic spindle pole body localization	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	13.1588501091003	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.17378001213074	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	11.6546979837418	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2903	0	3	overlapStart	3.90041	20.5999842464334	29.51805	NA	NA	NA	5.4526	FALSE	01
ChrVII_A_nidulans_FGSC_A4	1514852	1517061	AN11887	.	-	2209	Ortholog of A. fumigatus Af293 : Afu4g08780, A. niger CBS 513.88 : An04g03650, A. oryzae RIB40 : AO090023000677, Neosartorya fischeri NRRL 181 : NFIA_107380 and Aspergillus wentii : Aspwe1_0078968	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2175	0	-71	overlapStart	3.43179	23.3185416857402	8.53572	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_2014	0	-141	overlapStart	2.23516	13.4252076682191	7.9123	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.5039158973694	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2904	0	-87	overlapStart	2.54239	14.7599113160967	11.12485	NA	NA	NA	7.8886	FALSE	13
ChrVII_A_nidulans_FGSC_A4	1525599	1527300	AN1658	.	-	1701	Has domain(s) with predicted zinc ion binding activity	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2178	0	-432	overlapStart	9.90413	62.0286607635891	65.99088	insideOverlapEnd	2.91292	6.89042	TRUE	An_sntB_20h_HA_1_withCtrl_peak_2015	0	-852	overlapStart	2.99383	31.1696263969095	28.1497	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1650	0	-831	overlapStart	4.05775	37.693980899268	16.59549	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2907	0	-451	overlapStart	5.39498	28.6225183764915	73.84216	NA	NA	NA	10.2508	FALSE	15
ChrVII_A_nidulans_FGSC_A4	1527943	1530595	AN1659	.	+	2652	Putative amino acid transporter; transcript is induced by nitrate	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2178	0	-211	overlapStart	9.90413	62.0286607635891	65.99088	overlapEnd	4.02424	12.23166	TRUE	An_sntB_20h_HA_1_withCtrl_peak_2015	0	209	overlapStart	2.99383	31.1696263969095	28.1497	overlapEnd	2.73189	15.14678	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1650	0	188	overlapStart	4.05775	37.693980899268	16.59549	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2907	0	-192	overlapStart	5.39498	28.6225183764915	73.84216	overlapEnd	3.2141	21.72539	65.8081	TRUE	15
ChrVII_A_nidulans_FGSC_A4	1531707	1537492	AN1660	.	-	5785	Ortholog of A. fumigatus Af293 : Afu4g08830, A. niger CBS 513.88 : An04g03720, A. oryzae RIB40 : AO090023001011, Aspergillus wentii : Aspwe1_0166998 and Aspergillus sydowii : Aspsy1_0142212	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2180	-84	-316	upstream	2.54528	17.397552762233	4.76654	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.84917999267578	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	15.1127478685379	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2909	-55	-158	upstream	2.1199	16.4251268178644	8.69753	NA	NA	NA	2.2447	FALSE	09
ChrVII_A_nidulans_FGSC_A4	1537832	1539752	AN1661	.	+	1920	Predicted GDP/GTP exchange factor for G proteins, required for sexual and asexual development; physically interacts with GanB	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2180	0	-24	overlapStart	2.54528	17.397552762233	4.76654	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.59239998531342	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	12.8625198507309	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2909	-3	-182	upstream	2.1199	16.4251268178644	8.69753	NA	NA	NA	1.6432	FALSE	09
ChrVII_A_nidulans_FGSC_A4	1542644	1545372	AN1663	.	-	2728	Has domain(s) with predicted ATP binding, phosphotransferase activity, alcohol group as acceptor activity, role in lipopolysaccharide biosynthetic process and membrane localization	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	3.68804001164436	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	4.9213700056076	NA	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1651	-1466	-1498	upstream	2.35637	18.9819433059332	3.71074	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2910	-1376	-1683	upstream	2.34838	14.0527059218463	8.81594	NA	NA	NA	2.0493	FALSE	03
ChrVII_A_nidulans_FGSC_A4	1547486	1548628	AN1664	.	-	1142	Has domain(s) with predicted hydrolase activity	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2181	-43	-218	upstream	6.12689	35.8522431768783	24.35552	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_2017	-58	-216	upstream	3.44712	21.6481296585915	23.2901	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1652	-76	-464	upstream	3.81148	29.3305151077189	11.50541	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2911	0	-225	overlapStart	4.2491	27.8684141395527	36.97915	NA	NA	NA	1.9522	FALSE	15
ChrVII_A_nidulans_FGSC_A4	1572066	1576757	AN1674	.	-	4691	Ortholog of A. nidulans FGSC A4 : AN5649, AN0384, AN1268, AN7262, A. fumigatus Af293 : Afu1g01700, Afu2g17000, Afu4g08730, Afu4g13630, Afu1g10012 and A. niger CBS 513.88 : An01g09380, An01g06520, An04g09080, An04g03600	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	9.59273997592926	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.87455999469757	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.12069598484039	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2913	0	-68	overlapStart	2.26505	18.1299639781029	10.33198	NA	NA	NA	4.2896	FALSE	01
ChrVII_A_nidulans_FGSC_A4	1576929	1579157	AN1675	.	-	2228	Putative lysophospholipase (phoshopholipase B); predicted glycosylphosphatidylinositol (GPI)-anchored protein	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2183	0	-539	overlapStart	4.31673	35.6311731517988	17.1412	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_2019	0	-118	overlapStart	2.31928	22.2282731495753	13.81117	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1654	0	-44	overlapStart	2.91301	24.3748137623656	6.52455	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2914	0	-490	overlapStart	3.03339	23.3841428775636	24.59311	NA	NA	NA	10.5117	FALSE	15
ChrVII_A_nidulans_FGSC_A4	1579947	1581199	AN1676	.	-	1252	Has domain(s) with predicted L-ascorbic acid binding, iron ion binding, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen activity and role in oxidation-reduction process	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	12.8793700320721	NA	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_2020	0	-90	overlapStart	2.4676	16.5196143515567	10.86311	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1655	-82	-187	upstream	2.67352	21.6674727829806	5.44946	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2915	0	-139	overlapStart	2.75266	17.5100764863946	14.6008	NA	NA	NA	4.2527	FALSE	07
ChrVII_A_nidulans_FGSC_A4	1585068	1586506	AN1677	.	+	1438	Short-chain dehydrogenase; transcriptionally induced by growth on xylose	FALSE	TRUE	SM_cluster_13	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2184	0	-603	overlapStart	6.36292	51.0381077188689	38.73871	overlapEnd	4.63026	18.10718	TRUE	An_sntB_20h_HA_1_withCtrl_peak_2021	-67	-649	upstream	2.87305	27.6157396313589	24.62169	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1656	-73	-987	upstream	4.39105	31.8163759368368	15.28794	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2916	0	-626	overlapStart	3.79491	39.5034220326313	48.67269	overlapEnd	2.34776	11.79088	74.0532	TRUE	15
ChrVII_A_nidulans_FGSC_A4	1589266	1591541	AN1678	.	+	2275	Putative transcription factor; predicted role in secondary metabolite production	TRUE	TRUE	SM_cluster_13	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2185	-2086	-2596	upstream	4.63026	27.8566667408497	18.10718	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_2022	-2155	-2595	upstream	2.33825	20.3584232635884	11.24936	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.53423600769043	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2917	-2046	-2602	upstream	2.34776	17.9777778068197	11.79088	NA	NA	NA	2.1987	FALSE	13
ChrVII_A_nidulans_FGSC_A4	1600012	1600969	AN1682	.	-	957	Ortholog of A. fumigatus Af293 : Afu4g08680, A. niger CBS 513.88 : An04g03500, A. oryzae RIB40 : AO090023000689, Aspergillus wentii : Aspwe1_0075630 and Aspergillus sydowii : Aspsy1_0038709	FALSE	TRUE	SM_cluster_13	FALSE	NA	NA	NA	NA	NA	9.94756996202469	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.93117005252838	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	5.81522794675827	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2918	0	-66	overlapStart	2.23067	17.0974833450781	9.26477	NA	NA	NA	7.6239	FALSE	01
ChrVII_A_nidulans_FGSC_A4	1601091	1602262	AN1683	.	-	1171	Putative oligosaccharyltransferase delta subunit; ortholog of S. cerevisiae Swp1p	FALSE	TRUE	SM_cluster_13	FALSE	NA	NA	NA	NA	NA	4.00176999950409	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.3753199968338	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	5.95354995918274	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2919	0	-171	overlapStart	1.90714	13.8377341121607	5.77462	NA	NA	NA	8.9787	FALSE	01
ChrVII_A_nidulans_FGSC_A4	1611562	1613592	AN1686	.	-	2030	Ortholog of A. fumigatus Af293 : Afu4g08620, A. niger CBS 513.88 : An04g03440, Neosartorya fischeri NRRL 181 : NFIA_107560, Aspergillus wentii : Aspwe1_0079295 and Aspergillus versicolor : Aspve1_0124141	FALSE	TRUE	SM_cluster_13	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2186	-297	-1103	upstream	5.95023	36.6817499637604	29.12823	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_2023	-332	-1061	upstream	2.97179	22.6306666614773	21.98587	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1657	-324	-917	upstream	3.15452	26.2764266008319	8.90744	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2920	-272	-1031	upstream	4.14639	32.190766704053	45.59972	NA	NA	NA	7.5544	FALSE	15
ChrVII_A_nidulans_FGSC_A4	1616320	1617459	AN1687	.	+	1139	Protein of unknown function	FALSE	TRUE	SM_cluster_13	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2187	-427	-913	upstream	2.90021	21.7858457154973	7.39406	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.11187998962402	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.9224819688797	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2921	-429	-549	upstream	2.23067	16.1406786029674	9.26477	NA	NA	NA	2.7325	FALSE	09
ChrVII_A_nidulans_FGSC_A4	1618389	1619927	AN1688	.	-	1538	Ortholog of S. cerevisiae : YBR053C, A. fumigatus Af293 : Afu4g08610, A. niger CBS 513.88 : An04g03420, A. oryzae RIB40 : AO090023000696 and Aspergillus wentii : Aspwe1_0034438	FALSE	TRUE	SM_cluster_13	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2189	-1688	-2057	upstream	7.71504	50.7255424148632	53.80095	overlapEnd	3.26999	8.03608	TRUE	An_sntB_20h_HA_1_withCtrl_peak_2024	-1643	-2031	upstream	3.57885	32.009730808828	39.0476	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1658	-1531	-2017	upstream	4.21323	30.2498152150309	18.18015	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2923	-327	-382	upstream	1.85033	11.7641522760622	4.55208	overlapEnd	2.41483	12.42245	2.2255	FALSE	15
ChrVII_A_nidulans_FGSC_A4	1631463	1632754	AN10223	.	+	1291	Putative 1-Cys peroxiredoxin; intracellular; protein abundance decreased by menadione stress; expression reduced after exposure to farnesol	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2190	0	-213	overlapStart	5.60965	43.1150970379622	29.22129	pseudo_overlapEnd	2.34858	4.82834	TRUE	An_sntB_20h_HA_1_withCtrl_peak_2025	0	-212	overlapStart	2.83678	25.3692450115823	21.31487	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1659	-20	-169	upstream	2.94653	22.9787177960408	7.55978	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2926	0	-206	overlapStart	3.80095	33.5927530652445	42.60426	pseudo_overlapEnd	2.54889	14.47771	104.4951	TRUE	15
ChrVII_A_nidulans_FGSC_A4	1633207	1636643	AN10227	.	+	3436	Ortholog(s) have role in conjugation with cellular fusion, positive regulation of cell-substrate adhesion, regulation of filamentous growth, signal transduction involved in positive regulation of conjugation with cellular fusion	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2191	-210	-333	upstream	2.34858	21.6801264793864	4.82834	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_2026	-151	-316	upstream	1.8643	15.2006950806075	5.65462	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.19987398505211	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2927	-56	-318	upstream	2.54889	19.277909003864	14.47771	NA	NA	NA	3.9372	FALSE	13
ChrVII_A_nidulans_FGSC_A4	1637135	1638712	AN1693	.	-	1577	Putative F-box protein	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	4.45935003709793	NA	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_2027	-686	-864	upstream	1.78009	19.6833019211607	5.98386	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1660	-851	-922	upstream	1.98253	25.3888536219327	3.62527	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2928	-510	-939	upstream	1.93555	21.7803185893371	8.54464	NA	NA	NA	2.7806	FALSE	07
ChrVII_A_nidulans_FGSC_A4	1640136	1641712	AN1694	.	-	1576	Ortholog of A. fumigatus Af293 : Afu4g08550, A. niger CBS 513.88 : An04g03330, A. oryzae RIB40 : AO090023000706, Aspergillus wentii : Aspwe1_0023110 and Aspergillus sydowii : Aspsy1_0138466	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2192	0	102	overlapStart	2.9393	31.3535826300073	7.90513	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_2028	0	29	overlapStart	2.37784	19.806618400242	11.04649	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	20.2406439495087	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2929	0	174	overlapStart	1.96355	21.2767314135894	8.28901	NA	NA	NA	7.7229	FALSE	13
ChrVII_A_nidulans_FGSC_A4	1641904	1644643	AN1695	.	+	2739	Ortholog of S. cerevisiae : YPL247C, A. fumigatus Af293 : Afu4g08530, A. niger CBS 513.88 : An04g03320, A. oryzae RIB40 : AO090023000707 and Aspergillus wentii : Aspwe1_0023111	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2192	-142	-294	upstream	2.9393	31.3535826300073	7.90513	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_2028	-136	-221	upstream	2.37784	19.806618400242	11.04649	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	14.171587972641	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2929	-147	-366	upstream	1.96355	21.2767314135894	8.28901	NA	NA	NA	5.3004	FALSE	13
ChrVII_A_nidulans_FGSC_A4	1644592	1646766	AN1696	.	-	2174	Has domain(s) with predicted transferase activity, transferring acyl groups other than amino-acyl groups activity	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2193	-201	-435	upstream	4.10037	31.8783490642812	12.48624	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_2029	-137	-314	upstream	2.12685	18.1068750112615	8.86695	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1661	0	133	insideOverlapStart	2.95127	15.5703783808528	6.08298	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2930	-43	-311	upstream	3.42562	26.9705254813076	30.77138	NA	NA	NA	3.4603	FALSE	15
ChrVII_A_nidulans_FGSC_A4	1647402	1650192	AN1697	.	+	2790	Ortholog(s) have role in cellular response to drug	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2193	-119	-201	upstream	4.10037	31.8783490642812	12.48624	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_2029	-125	-322	upstream	2.12685	18.1068750112615	8.86695	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1662	-191	-332	upstream	3.6977	29.0554126611873	11.61557	overlapEnd	2.26482	3.47925	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2930	-104	-325	upstream	3.42562	26.9705254813076	30.77138	NA	NA	NA	5.4754	FALSE	15
ChrVII_A_nidulans_FGSC_A4	1654613	1656615	AN1699	.	-	2002	Putative acyl-coA dehydrogenase; expression upregulated after exposure to farnesol	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2194	-404	-501	upstream	4.3236	27.6651613341748	14.43286	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_2030	-318	-469	upstream	2.21479	15.1612628137796	8.73471	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	12.6785659952164	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2931	-345	-531	upstream	3.39762	22.1474137332753	25.38058	NA	NA	NA	2.26	FALSE	13
ChrVII_A_nidulans_FGSC_A4	1691574	1694482	AN1713	.	+	2908	Ortholog(s) have calcium-independent phospholipase A2 activity, lysophosphatidic acid acyltransferase activity, sterol esterase activity, triglyceride lipase activity	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2195	0	-85	overlapStart	2.92023	24.565194933038	7.64959	pseudo_overlapEnd	4.89455	20.51915	TRUE	An_sntB_20h_HA_1_withCtrl_peak_2031	-84	-137	upstream	1.73572	13.3139434371676	4.4533	pseudo_overlapEnd	3.90862	40.03624	FALSE	NA	NA	NA	NA	NA	12.4432758989334	NA	pseudo_overlapEnd	3.76923	11.35853	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2932	0	-140	overlapStart	2.53023	19.1815082447717	14.61487	pseudo_overlapEnd	4.66584	53.515860000000004	4.4656	FALSE	13
ChrVII_A_nidulans_FGSC_A4	1695240	1696002	AN1714	.	+	762	Ortholog of A. nidulans FGSC A4 : AN1718, A. fumigatus Af293 : Afu4g08380, Afu4g08420, A. niger CBS 513.88 : An04g03190, An04g03210 and A. oryzae RIB40 : AO090023000718	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2196	-113	-355	upstream	4.89455	36.1778006807673	20.51915	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_2032	-128	-386	upstream	3.90862	26.069376954335	40.03624	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1664	-258	-415	upstream	3.76923	28.9290428887079	11.35853	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2933	-87	-430	upstream	4.66584	32.5041670819165	53.515860000000004	NA	NA	NA	6.4244	FALSE	15
