chr	start	end	gene	score	strand	length	DESCRIPTION	is_TF	is_SM_gene	SM_cluster	An_untagged_20h_polII_1	is_expressed.An_untagged_20h_polII_1	An_untagged_48h_polII_1	is_expressed.An_untagged_48h_polII_1	An_kdmB_del_20h_polII_1	is_expressed.An_kdmB_del_20h_polII_1	An_kdmB_del_48h_polII_1	is_expressed.An_kdmB_del_48h_polII_1	untagged_48h_vs_untagged_20h_polII	kdmB_del_48h_vs_kdmB_del_20h_polII	kdmB_del_20h_vs_untagged_20h_polII	kdmB_del_48h_vs_untagged_48h_polII	hasPeak.An_kdmB_20h_HA_1	peakId.An_kdmB_20h_HA_1	peakDist.An_kdmB_20h_HA_1	summitDist.An_kdmB_20h_HA_1	peakType.An_kdmB_20h_HA_1	enrichment.An_kdmB_20h_HA_1	pval.An_kdmB_20h_HA_1	tesPeakType.An_kdmB_20h_HA_1	tesEnrichment.An_kdmB_20h_HA_1	tesPval.An_kdmB_20h_HA_1	hasPeak.An_kdmB_48h_HA_1	peakId.An_kdmB_48h_HA_1	peakDist.An_kdmB_48h_HA_1	summitDist.An_kdmB_48h_HA_1	peakType.An_kdmB_48h_HA_1	enrichment.An_kdmB_48h_HA_1	pval.An_kdmB_48h_HA_1	tesPeakType.An_kdmB_48h_HA_1	tesEnrichment.An_kdmB_48h_HA_1	tesPval.An_kdmB_48h_HA_1	group
ChrVI_A_nidulans_FGSC_A4	2370663	2371626	AN11691	.	-	963	Ortholog(s) have structural constituent of ribosome activity and mitochondrial large ribosomal subunit localization	FALSE	FALSE	NA	4.5177	FALSE	5.936	FALSE	4.6392	FALSE	5.0446	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrVI_A_nidulans_FGSC_A4	2371777	2373225	AN2926	.	+	1448	Putative 60S ribosomal protein; transcript repressed by light in developmentally competent mycelia	FALSE	FALSE	NA	3.0835	FALSE	4.7546	FALSE	3.7207	FALSE	3.7277	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrVI_A_nidulans_FGSC_A4	2374541	2379472	AN2925	.	-	4931	Putative peroxisomal import protein (peroxin) with a role in fatty acid utilization; required for growth on long chain fatty acids	FALSE	TRUE	SM_cluster_19	4.7377	FALSE	8.4301	FALSE	3.7109	FALSE	3.788	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_2969	-468	-755	upstream	5.26467	50.57185	NA	NA	NA	2
ChrVI_A_nidulans_FGSC_A4	2380805	2384412	AN2924	.	+	3607	Putative nonribosomal peptide synthetase (NRPS)-like enzyme	FALSE	TRUE	SM_cluster_19	1.5406	FALSE	2.9274	FALSE	2.1106	FALSE	6.016	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_2969	-50	-579	upstream	5.26467	50.57185	NA	NA	NA	2
ChrVI_A_nidulans_FGSC_A4	2385362	2386739	AN2923	.	-	1377	Ortholog of A. nidulans FGSC A4 : AN10601, A. fumigatus Af293 : Afu2g17770, Afu8g00650, A. niger CBS 513.88 : An11g02090, An01g01000 and A. oryzae RIB40 : AO090020000174, AO090103000301	FALSE	TRUE	SM_cluster_19	7.0829	FALSE	3.4721	FALSE	8.0049	FALSE	4.1753	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrVI_A_nidulans_FGSC_A4	2387621	2388730	AN2922	.	+	1109	Ortholog of A. nidulans FGSC A4 : AN1515, AN7536, A. niger CBS 513.88 : An12g10030, A. oryzae RIB40 : AO090701000305, AO090102000038, AO090124000043 and Aspergillus wentii : Aspwe1_0030521	FALSE	TRUE	SM_cluster_19	13.5797	FALSE	5.1701	FALSE	12.8326	FALSE	4.3073	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrVI_A_nidulans_FGSC_A4	2389991	2391506	AN2921	.	+	1515	Ortholog of A. nidulans FGSC A4 : AN4177, AN12488, A. fumigatus Af293 : Afu8g00600, A. niger CBS 513.88 : An03g00920, An02g01430, A. oryzae RIB40 : AO090010000696 and Aspergillus wentii : Aspwe1_0029035	FALSE	TRUE	SM_cluster_19	2.4604	FALSE	3.7513	FALSE	3.6413	FALSE	5.1277	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrVI_A_nidulans_FGSC_A4	2395427	2396375	AN2920	.	-	948	Possible pseudogene	FALSE	FALSE	NA	27.7458	TRUE	33.1903	TRUE	44.2576	TRUE	11.6886	FALSE	0.25023589990363	-1.83462718302561	0.654808899117627	-1.43005418381161	TRUE	An_kdmB_20h_HA_1_narrow_peak_2774	0	-196	overlapStart	6.41017	46.04134	overlapEnd	2.56468	5.86235	TRUE	An_kdmB_48h_HA_1_narrow_peak_2971	0	-220	overlapStart	4.04147	45.23136	NA	NA	NA	4
ChrVI_A_nidulans_FGSC_A4	2396773	2399915	AN2919	.	+	3142	C2H2 zinc-finger transcription factor involved in cation homeostasis; involved in response to abiotic stress; transcript upregulated in response to camptothecin; necessary for growth on pH 8 medium	FALSE	FALSE	NA	124.2115	TRUE	183.9715	TRUE	225.3267	TRUE	97.0593	TRUE	0.562935928497325	-1.20668042286324	0.854039718800244	-0.915576632560326	TRUE	An_kdmB_20h_HA_1_narrow_peak_2774	0	-203	overlapStart	6.41017	46.04134	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_2971	-2	-179	upstream	4.04147	45.23136	NA	NA	NA	4
ChrVI_A_nidulans_FGSC_A4	2400670	2402372	AN2918	.	-	1702	Putative chaperonin complex component, TCP-1 delta subunit; ortholog of S. cerevisiae Cct4p; expression reduced after exposure to farnesol	FALSE	FALSE	NA	5.2199	FALSE	8.3028	FALSE	5.8117	FALSE	5.0268	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrVI_A_nidulans_FGSC_A4	2402905	2404800	AN2917	.	+	1895	Ortholog(s) have role in positive regulation of RNA polymerase II transcriptional preinitiation complex assembly, positive regulation of protein catabolic process and proteasome regulatory particle assembly, more	FALSE	FALSE	NA	9.473	FALSE	10.1035	FALSE	8.187	FALSE	7.5822	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	pseudo_overlapEnd	3.23263	10.26236	FALSE	NA	NA	NA	NA	NA	NA	pseudo_overlapEnd	2.77191	12.65863	1
ChrVI_A_nidulans_FGSC_A4	2405151	2407778	AN2916	.	+	2627	Putative succinate dehydrogenase with a predicted role in the TCA cycle	FALSE	FALSE	NA	12.499	FALSE	21.7086	TRUE	10.9678	FALSE	5.7613	FALSE	0.750386228677651	0	0	-1.74786619939575	TRUE	An_kdmB_20h_HA_1_narrow_peak_2775	-20	-116	upstream	3.23263	10.26236	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_2973	-115	-226	upstream	2.77191	12.65863	NA	NA	NA	4
ChrVI_A_nidulans_FGSC_A4	2407531	2408478	AN11690	.	-	947	Protein of unknown function	FALSE	FALSE	NA	2.8824	FALSE	3.509	FALSE	4.8421	FALSE	2.0852	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrVI_A_nidulans_FGSC_A4	2408704	2410029	AN2915	.	+	1325	Protein of unknown function	FALSE	FALSE	NA	1.5686	FALSE	2.9585	FALSE	2.23	FALSE	1.452	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrVI_A_nidulans_FGSC_A4	2410414	2412060	AN2914	.	-	1646	Putative argininosuccinate lyase with a predicted role in arginine metabolism	FALSE	FALSE	NA	4.1149	FALSE	4.5501	FALSE	3.4701	FALSE	2.3141	FALSE	0	0	0	0	TRUE	An_kdmB_20h_HA_1_narrow_peak_2776	-1430	-1640	upstream	3.88977	12.85458	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_2974	-1338	-1538	upstream	5.80062	53.21164	NA	NA	NA	4
ChrVI_A_nidulans_FGSC_A4	2414227	2415766	AN2913	.	-	1539	Ortholog of A. nidulans FGSC A4 : AN4375, A. fumigatus Af293 : Afu3g07740, Afu4g06610, A. niger CBS 513.88 : An04g00930 and A. oryzae RIB40 : AO090023000927, AO090020000420	FALSE	FALSE	NA	2.1342	FALSE	4.8572	FALSE	1.794	FALSE	1.8748	FALSE	0	0	0	0	TRUE	An_kdmB_20h_HA_1_narrow_peak_2777	0	-174	overlapStart	6.38176	43.23251	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_2975	0	-183	overlapStart	5.97381	74.13689	NA	NA	NA	4
ChrVI_A_nidulans_FGSC_A4	2416318	2418668	AN2912	.	+	2350	Ortholog of A. niger CBS 513.88 : An02g12880, Neosartorya fischeri NRRL 181 : NFIA_069420, Aspergillus versicolor : Aspve1_0081767 and Aspergillus clavatus NRRL 1 : ACLA_035690	FALSE	FALSE	NA	1.9754	FALSE	3.4241	FALSE	6.701	FALSE	4.7525	FALSE	0	0	0	0	TRUE	An_kdmB_20h_HA_1_narrow_peak_2777	0	-379	overlapStart	6.38176	43.23251	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_2975	-114	-370	upstream	5.97381	74.13689	NA	NA	NA	4
ChrVI_A_nidulans_FGSC_A4	2424246	2426300	AN2911	.	-	2054	Basic-region leucine zipper transcription factor; plays a role in the response of conidia to stress; expression upregulated after exposure to farnesol	TRUE	FALSE	NA	19.2263	TRUE	16.9583	TRUE	20.7978	TRUE	87.8437	TRUE	-0.171581645996546	2.02708694228392	0.107950102959332	2.3066186912398	TRUE	An_kdmB_20h_HA_1_narrow_peak_2780	-214	-1234	upstream	7.34672	65.60694	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_2979	-271	-1212	upstream	5.15973	64.8914	NA	NA	NA	4
ChrVI_A_nidulans_FGSC_A4	2428258	2429226	AN2910	.	-	968	5-hydroxyisourate hydrolase; involved in purine utilisation; inducible by uric acid and repressible by ammonium; regulated by the UaY protein	FALSE	FALSE	NA	3.8813	FALSE	7.0498	FALSE	4.7112	FALSE	11.2513	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	pseudo_overlapEnd	7.34672	65.60694	TRUE	An_kdmB_48h_HA_1_narrow_peak_2980	-122	-262	upstream	2.1799	7.03171	pseudo_overlapEnd	5.15973	64.8914	2
ChrVI_A_nidulans_FGSC_A4	2429738	2431104	AN2909	.	+	1366	Has domain(s) with predicted ATP binding, ATPase activity, nucleoside-triphosphatase activity, nucleotide binding activity	FALSE	FALSE	NA	4.8459	FALSE	7.2023	FALSE	4.8573	FALSE	10.8965	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_2980	-21	-251	upstream	2.1799	7.03171	NA	NA	NA	2
ChrVI_A_nidulans_FGSC_A4	2432559	2433806	AN11689	.	+	1247	Protein of unknown function	FALSE	FALSE	NA	1.8808	FALSE	2.4856	FALSE	2.9888	FALSE	5.1302	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_2981	-340	-495	upstream	3.01078	17.36725	NA	NA	NA	2
ChrVI_A_nidulans_FGSC_A4	2434768	2436605	AN2907	.	-	1837	Ortholog(s) have role in cellular protein localization, eukaryotic translation initiation factor 3 complex assembly, positive regulation of proteasomal ubiquitin-dependent protein catabolic process	FALSE	FALSE	NA	10.1601	FALSE	9.332	FALSE	9.0662	FALSE	7.4054	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrVI_A_nidulans_FGSC_A4	2436754	2438165	AN2906	.	+	1411	Has domain(s) with predicted structural constituent of ribosome activity, role in translation and ribosome localization	FALSE	FALSE	NA	24.2976	TRUE	9.7825	FALSE	15.5821	TRUE	12.2131	FALSE	-1.23030880590898	-0.327657739905424	-0.609373796948947	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrVI_A_nidulans_FGSC_A4	2438324	2442742	AN2905	.	-	4418	Ortholog(s) have role in regulation of transcription by RNA polymerase II and SWI/SNF complex localization	FALSE	FALSE	NA	7.4299	FALSE	9.0226	FALSE	8.6127	FALSE	8.4921	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_2982	0	-14	overlapStart	2.03329	6.19054	NA	NA	NA	2
ChrVI_A_nidulans_FGSC_A4	2444263	2446102	AN2904	.	+	1839	Putative 26S proteasome regulatory subunit; ortholog of S. cerevisiae Rpt3p	FALSE	FALSE	NA	7.1227	FALSE	7.6773	FALSE	9.1041	FALSE	9.5183	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrVI_A_nidulans_FGSC_A4	2446786	2448475	AN2903	.	+	1689	Aspartic protease; protein expressed at decreased levels in a hapX mutant versus wild-type	FALSE	FALSE	NA	10.2734	FALSE	22.2791	TRUE	12.5012	FALSE	26.3727	TRUE	1.04611259226497	1.01965010575136	0	0.233702464012215	TRUE	An_kdmB_20h_HA_1_narrow_peak_2781	-187	-255	upstream	2.79499	6.67021	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_2983	0	-311	overlapStart	3.42333	21.37461	NA	NA	NA	4
ChrVI_A_nidulans_FGSC_A4	2448701	2452166	AN2902	.	+	3465	RNA polymerase II C-terminal domain protein phosphatase; required for completion of mitosis; locus contains the conserved upstream open reading frame (uORF) AN2902-uORF	FALSE	FALSE	NA	8.4098	FALSE	7.2329	FALSE	6.9518	FALSE	8.8216	FALSE	0	0	0	0	TRUE	An_kdmB_20h_HA_1_narrow_peak_2782	0	-109	overlapStart	3.40083	12.09151	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_2984	0	-76	overlapStart	2.53038	12.92821	NA	NA	NA	4
ChrVI_A_nidulans_FGSC_A4	2452175	2453232	AN11688	.	-	1057	Ortholog of A. fumigatus Af293 : Afu3g11420, A. oryzae RIB40 : AO090003000696, Aspergillus wentii : Aspwe1_0180706 and Aspergillus sydowii : Aspsy1_0029395	FALSE	FALSE	NA	4.1616	FALSE	4.6854	FALSE	5.8414	FALSE	6.2512	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_2985	-390	-520	upstream	2.33586	8.00946	NA	NA	NA	2
ChrVI_A_nidulans_FGSC_A4	2453782	2455345	AN2901	.	-	1563	Arginase, catalyzes hydrolysis of arginine to urea and ornithine in the arginine catabolic pathway; induced by arginine and repressed by ammonium	FALSE	FALSE	NA	1.9707	FALSE	15.2353	TRUE	3.2356	FALSE	2.9968	FALSE	2.45025921814755	0	0	-2.02221675618482	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_2986	0	392	inside	3.89066	30.3789	pseudo_overlapEnd	2.33586	8.00946	2
ChrVI_A_nidulans_FGSC_A4	2455570	2457663	AN2900	.	-	2093	Ortholog(s) have glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity, role in glutaminyl-tRNAGln biosynthesis via transamidation, mitochondrial translation and glutamyl-tRNA(Gln) amidotransferase complex, mitochondrion localization	FALSE	FALSE	NA	4.8939	FALSE	4.7309	FALSE	4.6151	FALSE	4.7208	FALSE	0	0	0	0	TRUE	An_kdmB_20h_HA_1_narrow_peak_2783	-43	-328	upstream	2.87569	6.94695	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_2987	0	-538	overlapStart	5.42132	52.35168	NA	NA	NA	4
ChrVI_A_nidulans_FGSC_A4	2458467	2461610	AN2899	.	+	3143	Ortholog of A. fumigatus Af293 : Afu3g11450, A. niger CBS 513.88 : An02g07290, A. oryzae RIB40 : AO090003000699, Aspergillus wentii : Aspwe1_0150280 and Aspergillus sydowii : Aspsy1_0056343	FALSE	FALSE	NA	2.7041	FALSE	7.4534	FALSE	5.725	FALSE	8.7479	FALSE	0	0	0	0	TRUE	An_kdmB_20h_HA_1_narrow_peak_2783	-123	-477	upstream	2.87569	6.94695	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_2987	0	-267	overlapStart	5.42132	52.35168	NA	NA	NA	4
ChrVI_A_nidulans_FGSC_A4	2462037	2464759	AN2898	.	-	2722	Ortholog of A. fumigatus Af293 : Afu3g11460, A. niger CBS 513.88 : An02g07300, A. oryzae RIB40 : AO090003000701, Aspergillus wentii : Aspwe1_0105666 and Aspergillus sydowii : Aspsy1_0146871	FALSE	FALSE	NA	3.079	FALSE	4.4302	FALSE	3.9324	FALSE	3.5406	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrVI_A_nidulans_FGSC_A4	2465356	2468684	AN2897	.	+	3328	Ortholog of A. fumigatus Af293 : Afu3g11470, A. niger CBS 513.88 : An02g07310, A. oryzae RIB40 : AO090003000702, Aspergillus wentii : Aspwe1_0365861 and Aspergillus sydowii : Aspsy1_0173783	FALSE	FALSE	NA	2.7441	FALSE	3.666	FALSE	3.7997	FALSE	3.3448	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrVI_A_nidulans_FGSC_A4	2468817	2470033	AN2896	.	+	1216	Has domain(s) with predicted catalytic activity and role in metabolic process	FALSE	FALSE	NA	2.4968	FALSE	4.9364	FALSE	2.2268	FALSE	3.2094	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrVI_A_nidulans_FGSC_A4	2472967	2477985	AN2895	.	+	5018	Has domain(s) with predicted ADP binding activity	FALSE	FALSE	NA	1.2456	FALSE	3.1532	FALSE	2.3744	FALSE	2.8953	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_2989	-111	-226	upstream	2.03534	6.11291	NA	NA	NA	2
ChrVI_A_nidulans_FGSC_A4	2478645	2479457	AN2894	.	+	812	Ortholog of A. fumigatus Af293 : Afu3g11550, A. niger CBS 513.88 : An02g07350, A. oryzae RIB40 : AO090003000710, Aspergillus wentii : Aspwe1_0025131 and Aspergillus sydowii : Aspsy1_0775782	FALSE	FALSE	NA	1.3325	FALSE	2.8086	FALSE	1.9913	FALSE	32.4702	TRUE	0	3.48403265989518	0	3.13554449057633	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrVI_A_nidulans_FGSC_A4	2479188	2480415	AN2893	.	-	1227	Putative forkhead-associated domain protein; transcript upregulated in response to camptothecin	FALSE	FALSE	NA	4.269	FALSE	5.8297	FALSE	3.6556	FALSE	6.0496	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrVI_A_nidulans_FGSC_A4	2480586	2481758	AN11687	.	+	1172	Ortholog(s) have mitochondrion localization	FALSE	FALSE	NA	6.7937	FALSE	5.0573	FALSE	5.2264	FALSE	4.915	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrVI_A_nidulans_FGSC_A4	2482293	2484132	AN2892	.	+	1839	Ortholog(s) have role in fumiquinazoline C biosynthetic process	FALSE	FALSE	NA	1.5622	FALSE	3.9395	FALSE	2.5109	FALSE	1.2331	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrVI_A_nidulans_FGSC_A4	2484744	2485984	AN2891	.	+	1240	Ortholog of A. nidulans FGSC A4 : AN3975, AN9193/llmJ and A. fumigatus Af293 : Afu1g10150, Afu2g04380, Afu3g15150, Afu3g15280, Afu6g03300	FALSE	FALSE	NA	1.8268	FALSE	3.0284	FALSE	3.1515	FALSE	1.8566	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrVI_A_nidulans_FGSC_A4	2486387	2488143	AN2890	.	+	1756	Has domain(s) with predicted hydrolase activity and role in metabolic process	FALSE	FALSE	NA	1.3487	FALSE	3.5163	FALSE	2.1555	FALSE	2.1051	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	overlapEnd	7.59083	52.64308	FALSE	NA	NA	NA	NA	NA	NA	overlapEnd	5.42683	58.88558	1
ChrVI_A_nidulans_FGSC_A4	2488621	2491449	AN2889	.	-	2828	Ortholog of A. fumigatus Af293 : Afu3g11570, A. niger CBS 513.88 : An02g07370, A. oryzae RIB40 : AO090003000716, Aspergillus wentii : Aspwe1_0037047 and Aspergillus sydowii : Aspsy1_0029412	FALSE	FALSE	NA	3.393	FALSE	3.6328	FALSE	2.9333	FALSE	2.0758	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrVI_A_nidulans_FGSC_A4	2491769	2493205	AN2888	.	+	1436	Ortholog of A. fumigatus Af293 : Afu3g11580, A. niger CBS 513.88 : An03g03490, A. oryzae RIB40 : AO090003000717, Aspergillus wentii : Aspwe1_0037049 and Aspergillus sydowii : Aspsy1_0120406	FALSE	FALSE	NA	21.5274	TRUE	6.8733	FALSE	8.2609	FALSE	4.1938	FALSE	-1.51664045846237	0	-1.28245650400001	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrVI_A_nidulans_FGSC_A4	2493156	2498064	AN2887	.	-	4908	Ortholog of A. fumigatus Af293 : Afu3g11590/atg11, A. niger CBS 513.88 : An02g07380/atg11, A. oryzae RIB40 : AO090003000718, Aspergillus wentii : Aspwe1_0049319 and Aspergillus sydowii : Aspsy1_0056353	FALSE	FALSE	NA	2.487	FALSE	5.3503	FALSE	3.8905	FALSE	3.4073	FALSE	0	0	0	0	TRUE	An_kdmB_20h_HA_1_narrow_peak_2785	0	-119	overlapStart	2.87618	6.76909	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_2991	-39	-162	upstream	2.44878	9.24699	NA	NA	NA	4
ChrVI_A_nidulans_FGSC_A4	2498268	2499170	AN2886	.	+	902	Essential protein interacting with kinesin KipA, localized to kinetochore; ortholog of A. fumigatus Afu3g11600	FALSE	FALSE	NA	5.6629	FALSE	4.3677	FALSE	5.918	FALSE	4.7508	FALSE	0	0	0	0	TRUE	An_kdmB_20h_HA_1_narrow_peak_2785	0	-86	overlapStart	2.87618	6.76909	overlapEnd	5.55306	25.05715	TRUE	An_kdmB_48h_HA_1_narrow_peak_2991	0	-43	overlapStart	2.44878	9.24699	NA	NA	NA	4
ChrVI_A_nidulans_FGSC_A4	2501069	2502737	AN2885	.	+	1668	High-mobility group (HMG) protein with a predicted role in sequence-specific DNA binding, RNA polymerase III transcriptional preinitiation complex assembly and chromatin remodeling	FALSE	FALSE	NA	26.7251	TRUE	14.9718	TRUE	24.5349	TRUE	19.0587	TRUE	-0.795665752298366	-0.348242300939486	-0.118722254800185	0.328701196558695	TRUE	An_kdmB_20h_HA_1_narrow_peak_2788	-120	-164	upstream	2.20838	4.22829	overlapEnd	4.48292	20.996	TRUE	An_kdmB_48h_HA_1_narrow_peak_2993	-74	-259	upstream	1.99438	5.93761	NA	NA	NA	4
ChrVI_A_nidulans_FGSC_A4	2503001	2503319	AN11686	.	-	318	Protein of unknown function	FALSE	FALSE	NA	5.1295	FALSE	3.0802	FALSE	5.2431	FALSE	4.835	FALSE	0	0	0	0	TRUE	An_kdmB_20h_HA_1_narrow_peak_2790	0	-59	overlapStart	7.94769	47.18946	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_2994	0	-94	includeFeature	7.39207	93.58485	NA	NA	NA	4
ChrVI_A_nidulans_FGSC_A4	2503438	2506342	AN2884	.	+	2904	Ortholog of A. fumigatus Af293 : Afu3g11620, A. niger CBS 513.88 : An02g07410, Aspergillus wentii : Aspwe1_0736090, Aspergillus sydowii : Aspsy1_0776302 and Aspergillus terreus NIH2624 : ATET_04698	FALSE	FALSE	NA	4.6206	FALSE	9.2999	FALSE	6.0612	FALSE	6.011	FALSE	0	0	0	0	TRUE	An_kdmB_20h_HA_1_narrow_peak_2790	0	-61	overlapStart	7.94769	47.18946	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_2994	0	-26	overlapStart	7.39207	93.58485	NA	NA	NA	4
ChrVI_A_nidulans_FGSC_A4	2506338	2507560	AN2883	.	-	1222	Ortholog(s) have role in regulation of telomere maintenance via telomerase	FALSE	FALSE	NA	5.21	FALSE	6.8859	FALSE	3.7462	FALSE	4.7065	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrVI_A_nidulans_FGSC_A4	2507705	2509064	AN2882	.	+	1359	Putative homoserine dehydrogenase with a predicted role in glycine, serine, and threonine metabolism; protein expressed at increased levels during osmoadaptation	FALSE	FALSE	NA	6.5438	FALSE	4.1501	FALSE	3.7712	FALSE	2.8746	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrVI_A_nidulans_FGSC_A4	2509071	2510521	AN2881	.	-	1450	Ortholog of A. nidulans FGSC A4 : AN4122, AN10123, AN0867, A. fumigatus Af293 : Afu1g13860, Afu1g15180, Afu3g11650 and A. niger CBS 513.88 : An08g07010, An02g07440, An01g13480	FALSE	FALSE	NA	13.6492	FALSE	6.4353	FALSE	10.1741	FALSE	7.6807	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
